#REFERENCE 3 47.2332780 26.7604950
7.2d 1.430 -2.960 0.198 0.025 23.88 3.390 2.75 -0.005 0.054 -8.18 10.93
7.2d 1.430 -2.960 0.198 0.025 23.88 3.390 2.75 37.226 23.170 2.75 -0.00
7.2c 2.419 -2.139 0.186 0.066 150.95 3.390 1.76 -4.200 -46.155 2.57 -0.81
7.2c 2.419 -2.139 0.186 0.066 150.95 3.390 1.76 37.424 26.300 2.46 -0.70
7.2c 2.419 -2.139 0.186 0.066 150.95 3.390 1.76 -0.018 0.034 -8.67 10.44
7.2c 2.419 -2.139 0.186 0.066 150.95 3.390 1.76 35.238 -18.294 2.25 -0.49
7.2c 2.419 -2.139 0.186 0.066 150.95 3.390 1.76 -27.512 15.872 1.76 -0.00
7.2b 2.147 -2.982 0.189 0.036 91.69 3.390 2.41 38.956 -10.193 2.87 -0.47
7.2b 2.147 -2.982 0.189 0.036 91.69 3.390 2.41 39.030 20.930 2.65 -0.24
7.2b 2.147 -2.982 0.189 0.036 91.69 3.390 2.41 -25.932 18.261 1.72 0.68
7.2b 2.147 -2.982 0.189 0.036 91.69 3.390 2.41 -0.017 0.057 -7.97 10.38
7.2b 2.147 -2.982 0.189 0.036 91.69 3.390 2.41 -6.580 -47.232 2.41 0.00
7.2a 2.229 -2.814 0.224 0.021 159.00 3.390 2.82 -5.849 -46.996 2.85 -0.03
7.2a 2.229 -2.814 0.224 0.021 159.00 3.390 2.82 38.776 22.051 2.59 0.23
7.2a 2.229 -2.814 0.224 0.021 159.00 3.390 2.82 -0.018 0.051 -8.13 10.95
7.2a 2.229 -2.814 0.224 0.021 159.00 3.390 2.82 -26.247 17.696 1.58 1.24
7.2a 2.229 -2.814 0.224 0.021 159.00 3.390 2.82 38.197 -12.366 2.82 -0.00
6.3 9.506 -7.844 0.212 0.080 55.30 3.957 1.42 28.687 -42.793 2.15 -0.73
6.3 9.506 -7.844 0.212 0.080 55.30 3.957 1.42 -6.163 4.937 0.67 0.75
6.3 9.506 -7.844 0.212 0.080 55.30 3.957 1.42 -13.555 10.073 1.42 0.00
6.2 9.306 -7.923 0.407 0.092 52.26 3.957 0.56 27.543 -43.678 2.12 -1.57
6.2 9.306 -7.923 0.407 0.092 52.26 3.957 0.56 -13.727 10.455 1.37 -0.81
6.2 9.306 -7.923 0.407 0.092 52.26 3.957 0.56 -5.844 4.838 0.56 -0.00
6.1 9.515 -7.801 0.248 0.035 131.54 3.957 2.15 -6.136 4.886 0.65 1.51
